image_id,filename,dataset_source,label,country_code,topic_cluster,topic_similar_images,topic_similarity_count,color_cluster,color_similar_images,color_similarity_count,country_similar_images,country_similarity_count,total_similar_images,recommendation_quality
1940,SI-2.jpg,countries,SI,SI,0,"['ANONYMOUS-11.jpg', 'ANONYMOUS-114.jpg', 'ANONYMOUS-117.jpg', 'ANONYMOUS-131.jpg', 'ANONYMOUS-134.jpg', 'ANONYMOUS-135.jpg', 'ANONYMOUS-159.jpg', 'ANONYMOUS-169.jpg', 'ANONYMOUS-180.jpg', 'ANONYMOUS-190.jpg', 'ANONYMOUS-192.jpg', 'ANONYMOUS-193.jpg', 'ANONYMOUS-194.jpg', 'ANONYMOUS-198.jpg', 'ANONYMOUS-20.jpg']",15,2,"['ANONYMOUS-1.jpg', 'ANONYMOUS-109.jpg', 'ANONYMOUS-11.jpg', 'ANONYMOUS-110.jpg', 'ANONYMOUS-111.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-114.jpg', 'ANONYMOUS-115.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-136.jpg']",10,"['SI-0.jpg', 'SI-1.jpg', 'SI-3.jpg', 'SI-4.jpg']",4,27,23.2
1941,SI-3.jpg,countries,SI,SI,1,"['ANONYMOUS-105.jpg', 'ANONYMOUS-112.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-118.jpg', 'ANONYMOUS-119.jpg', 'ANONYMOUS-122.jpg', 'ANONYMOUS-126.jpg', 'ANONYMOUS-127.jpg', 'ANONYMOUS-13.jpg', 'ANONYMOUS-139.jpg', 'ANONYMOUS-140.jpg', 'ANONYMOUS-150.jpg', 'ANONYMOUS-152.jpg', 'ANONYMOUS-156.jpg', 'ANONYMOUS-158.jpg']",15,4,"['ANONYMOUS-105.jpg', 'ANONYMOUS-107.jpg', 'ANONYMOUS-112.jpg', 'ANONYMOUS-122.jpg', 'ANONYMOUS-125.jpg', 'ANONYMOUS-139.jpg', 'ANONYMOUS-148.jpg', 'ANONYMOUS-158.jpg', 'ANONYMOUS-176.jpg', 'ANONYMOUS-179.jpg']",10,"['SI-0.jpg', 'SI-1.jpg', 'SI-2.jpg', 'SI-4.jpg']",4,24,23.2
1942,SI-4.jpg,countries,SI,SI,4,"['ANONYMOUS-104.jpg', 'ANONYMOUS-108.jpg', 'ANONYMOUS-116.jpg', 'ANONYMOUS-123.jpg', 'ANONYMOUS-146.jpg', 'ANONYMOUS-15.jpg', 'ANONYMOUS-163.jpg', 'ANONYMOUS-181.jpg', 'ANONYMOUS-189.jpg', 'ANONYMOUS-19.jpg', 'ANONYMOUS-214.jpg', 'ANONYMOUS-215.jpg', 'ANONYMOUS-219.jpg', 'ANONYMOUS-221.jpg', 'ANONYMOUS-242.jpg']",15,0,"['ANONYMOUS-0.jpg', 'ANONYMOUS-100.jpg', 'ANONYMOUS-101.jpg', 'ANONYMOUS-103.jpg', 'ANONYMOUS-106.jpg', 'ANONYMOUS-108.jpg', 'ANONYMOUS-118.jpg', 'ANONYMOUS-121.jpg', 'ANONYMOUS-124.jpg', 'ANONYMOUS-14.jpg']",10,"['SI-0.jpg', 'SI-1.jpg', 'SI-2.jpg', 'SI-3.jpg']",4,28,23.2
1943,SK-0.jpg,countries,SK,SK,1,"['ANONYMOUS-105.jpg', 'ANONYMOUS-112.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-118.jpg', 'ANONYMOUS-119.jpg', 'ANONYMOUS-122.jpg', 'ANONYMOUS-126.jpg', 'ANONYMOUS-127.jpg', 'ANONYMOUS-13.jpg', 'ANONYMOUS-139.jpg', 'ANONYMOUS-140.jpg', 'ANONYMOUS-150.jpg', 'ANONYMOUS-152.jpg', 'ANONYMOUS-156.jpg', 'ANONYMOUS-158.jpg']",15,0,"['ANONYMOUS-0.jpg', 'ANONYMOUS-100.jpg', 'ANONYMOUS-101.jpg', 'ANONYMOUS-103.jpg', 'ANONYMOUS-106.jpg', 'ANONYMOUS-108.jpg', 'ANONYMOUS-118.jpg', 'ANONYMOUS-121.jpg', 'ANONYMOUS-124.jpg', 'ANONYMOUS-14.jpg']",10,"['SK-1.jpg', 'SK-2.jpg']",2,26,22.6
1944,SK-1.jpg,countries,SK,SK,1,"['ANONYMOUS-105.jpg', 'ANONYMOUS-112.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-118.jpg', 'ANONYMOUS-119.jpg', 'ANONYMOUS-122.jpg', 'ANONYMOUS-126.jpg', 'ANONYMOUS-127.jpg', 'ANONYMOUS-13.jpg', 'ANONYMOUS-139.jpg', 'ANONYMOUS-140.jpg', 'ANONYMOUS-150.jpg', 'ANONYMOUS-152.jpg', 'ANONYMOUS-156.jpg', 'ANONYMOUS-158.jpg']",15,4,"['ANONYMOUS-105.jpg', 'ANONYMOUS-107.jpg', 'ANONYMOUS-112.jpg', 'ANONYMOUS-122.jpg', 'ANONYMOUS-125.jpg', 'ANONYMOUS-139.jpg', 'ANONYMOUS-148.jpg', 'ANONYMOUS-158.jpg', 'ANONYMOUS-176.jpg', 'ANONYMOUS-179.jpg']",10,"['SK-0.jpg', 'SK-2.jpg']",2,22,22.6
1945,SK-2.jpg,countries,SK,SK,3,"['ANONYMOUS-115.jpg', 'ANONYMOUS-125.jpg', 'ANONYMOUS-129.jpg', 'ANONYMOUS-138.jpg', 'ANONYMOUS-147.jpg', 'ANONYMOUS-151.jpg', 'ANONYMOUS-154.jpg', 'ANONYMOUS-164.jpg', 'ANONYMOUS-175.jpg', 'ANONYMOUS-177.jpg', 'ANONYMOUS-182.jpg', 'ANONYMOUS-187.jpg', 'ANONYMOUS-196.jpg', 'ANONYMOUS-208.jpg', 'ANONYMOUS-213.jpg']",15,2,"['ANONYMOUS-1.jpg', 'ANONYMOUS-109.jpg', 'ANONYMOUS-11.jpg', 'ANONYMOUS-110.jpg', 'ANONYMOUS-111.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-114.jpg', 'ANONYMOUS-115.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-136.jpg']",10,"['SK-0.jpg', 'SK-1.jpg']",2,26,22.6
1946,TH-0.jpg,countries,TH,TH,4,"['ANONYMOUS-104.jpg', 'ANONYMOUS-108.jpg', 'ANONYMOUS-116.jpg', 'ANONYMOUS-123.jpg', 'ANONYMOUS-146.jpg', 'ANONYMOUS-15.jpg', 'ANONYMOUS-163.jpg', 'ANONYMOUS-181.jpg', 'ANONYMOUS-189.jpg', 'ANONYMOUS-19.jpg', 'ANONYMOUS-214.jpg', 'ANONYMOUS-215.jpg', 'ANONYMOUS-219.jpg', 'ANONYMOUS-221.jpg', 'ANONYMOUS-242.jpg']",15,1,"['ANONYMOUS-10.jpg', 'ANONYMOUS-104.jpg', 'ANONYMOUS-116.jpg', 'ANONYMOUS-119.jpg', 'ANONYMOUS-126.jpg', 'ANONYMOUS-13.jpg', 'ANONYMOUS-131.jpg', 'ANONYMOUS-141.jpg', 'ANONYMOUS-205.jpg', 'ANONYMOUS-206.jpg']",10,[],0,23,22.0
1947,TW-0.jpg,countries,TW,TW,9,"['ANONYMOUS-10.jpg', 'ANONYMOUS-110.jpg', 'ANONYMOUS-111.jpg', 'ANONYMOUS-128.jpg', 'ANONYMOUS-130.jpg', 'ANONYMOUS-133.jpg', 'ANONYMOUS-136.jpg', 'ANONYMOUS-14.jpg', 'ANONYMOUS-142.jpg', 'ANONYMOUS-148.jpg', 'ANONYMOUS-16.jpg', 'ANONYMOUS-162.jpg', 'ANONYMOUS-167.jpg', 'ANONYMOUS-168.jpg', 'ANONYMOUS-17.jpg']",15,5,"['ANONYMOUS-102.jpg', 'ANONYMOUS-117.jpg', 'ANONYMOUS-120.jpg', 'ANONYMOUS-128.jpg', 'ANONYMOUS-130.jpg', 'ANONYMOUS-132.jpg', 'ANONYMOUS-133.jpg', 'ANONYMOUS-134.jpg', 'ANONYMOUS-135.jpg', 'ANONYMOUS-142.jpg']",10,"['TW-1.jpg', 'TW-10.jpg', 'TW-11.jpg', 'TW-12.jpg', 'TW-13.jpg', 'TW-14.jpg', 'TW-15.jpg', 'TW-16.jpg']",8,29,24.4
1948,TW-1.jpg,countries,TW,TW,8,"['ANONYMOUS-106.jpg', 'ANONYMOUS-124.jpg', 'ANONYMOUS-149.jpg', 'ANONYMOUS-165.jpg', 'ANONYMOUS-174.jpg', 'ANONYMOUS-191.jpg', 'ANONYMOUS-201.jpg', 'ANONYMOUS-222.jpg', 'ANONYMOUS-227.jpg', 'ANONYMOUS-228.jpg', 'ANONYMOUS-331.jpg', 'ANONYMOUS-353.jpg', 'ANONYMOUS-356.jpg', 'ANONYMOUS-360.jpg', 'ANONYMOUS-38.jpg']",15,2,"['ANONYMOUS-1.jpg', 'ANONYMOUS-109.jpg', 'ANONYMOUS-11.jpg', 'ANONYMOUS-110.jpg', 'ANONYMOUS-111.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-114.jpg', 'ANONYMOUS-115.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-136.jpg']",10,"['TW-0.jpg', 'TW-10.jpg', 'TW-11.jpg', 'TW-12.jpg', 'TW-13.jpg', 'TW-14.jpg', 'TW-15.jpg', 'TW-16.jpg']",8,33,24.4
1949,TW-10.jpg,countries,TW,TW,4,"['ANONYMOUS-104.jpg', 'ANONYMOUS-108.jpg', 'ANONYMOUS-116.jpg', 'ANONYMOUS-123.jpg', 'ANONYMOUS-146.jpg', 'ANONYMOUS-15.jpg', 'ANONYMOUS-163.jpg', 'ANONYMOUS-181.jpg', 'ANONYMOUS-189.jpg', 'ANONYMOUS-19.jpg', 'ANONYMOUS-214.jpg', 'ANONYMOUS-215.jpg', 'ANONYMOUS-219.jpg', 'ANONYMOUS-221.jpg', 'ANONYMOUS-242.jpg']",15,2,"['ANONYMOUS-1.jpg', 'ANONYMOUS-109.jpg', 'ANONYMOUS-11.jpg', 'ANONYMOUS-110.jpg', 'ANONYMOUS-111.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-114.jpg', 'ANONYMOUS-115.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-136.jpg']",10,"['TW-0.jpg', 'TW-1.jpg', 'TW-11.jpg', 'TW-12.jpg', 'TW-13.jpg', 'TW-14.jpg', 'TW-15.jpg', 'TW-16.jpg']",8,33,24.4
1950,TW-11.jpg,countries,TW,TW,0,"['ANONYMOUS-11.jpg', 'ANONYMOUS-114.jpg', 'ANONYMOUS-117.jpg', 'ANONYMOUS-131.jpg', 'ANONYMOUS-134.jpg', 'ANONYMOUS-135.jpg', 'ANONYMOUS-159.jpg', 'ANONYMOUS-169.jpg', 'ANONYMOUS-180.jpg', 'ANONYMOUS-190.jpg', 'ANONYMOUS-192.jpg', 'ANONYMOUS-193.jpg', 'ANONYMOUS-194.jpg', 'ANONYMOUS-198.jpg', 'ANONYMOUS-20.jpg']",15,0,"['ANONYMOUS-0.jpg', 'ANONYMOUS-100.jpg', 'ANONYMOUS-101.jpg', 'ANONYMOUS-103.jpg', 'ANONYMOUS-106.jpg', 'ANONYMOUS-108.jpg', 'ANONYMOUS-118.jpg', 'ANONYMOUS-121.jpg', 'ANONYMOUS-124.jpg', 'ANONYMOUS-14.jpg']",10,"['TW-0.jpg', 'TW-1.jpg', 'TW-10.jpg', 'TW-12.jpg', 'TW-13.jpg', 'TW-14.jpg', 'TW-15.jpg', 'TW-16.jpg']",8,33,24.4
1951,TW-12.jpg,countries,TW,TW,0,"['ANONYMOUS-11.jpg', 'ANONYMOUS-114.jpg', 'ANONYMOUS-117.jpg', 'ANONYMOUS-131.jpg', 'ANONYMOUS-134.jpg', 'ANONYMOUS-135.jpg', 'ANONYMOUS-159.jpg', 'ANONYMOUS-169.jpg', 'ANONYMOUS-180.jpg', 'ANONYMOUS-190.jpg', 'ANONYMOUS-192.jpg', 'ANONYMOUS-193.jpg', 'ANONYMOUS-194.jpg', 'ANONYMOUS-198.jpg', 'ANONYMOUS-20.jpg']",15,5,"['ANONYMOUS-102.jpg', 'ANONYMOUS-117.jpg', 'ANONYMOUS-120.jpg', 'ANONYMOUS-128.jpg', 'ANONYMOUS-130.jpg', 'ANONYMOUS-132.jpg', 'ANONYMOUS-133.jpg', 'ANONYMOUS-134.jpg', 'ANONYMOUS-135.jpg', 'ANONYMOUS-142.jpg']",10,"['TW-0.jpg', 'TW-1.jpg', 'TW-10.jpg', 'TW-11.jpg', 'TW-13.jpg', 'TW-14.jpg', 'TW-15.jpg', 'TW-16.jpg']",8,30,24.4
1952,TW-13.jpg,countries,TW,TW,4,"['ANONYMOUS-104.jpg', 'ANONYMOUS-108.jpg', 'ANONYMOUS-116.jpg', 'ANONYMOUS-123.jpg', 'ANONYMOUS-146.jpg', 'ANONYMOUS-15.jpg', 'ANONYMOUS-163.jpg', 'ANONYMOUS-181.jpg', 'ANONYMOUS-189.jpg', 'ANONYMOUS-19.jpg', 'ANONYMOUS-214.jpg', 'ANONYMOUS-215.jpg', 'ANONYMOUS-219.jpg', 'ANONYMOUS-221.jpg', 'ANONYMOUS-242.jpg']",15,2,"['ANONYMOUS-1.jpg', 'ANONYMOUS-109.jpg', 'ANONYMOUS-11.jpg', 'ANONYMOUS-110.jpg', 'ANONYMOUS-111.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-114.jpg', 'ANONYMOUS-115.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-136.jpg']",10,"['TW-0.jpg', 'TW-1.jpg', 'TW-10.jpg', 'TW-11.jpg', 'TW-12.jpg', 'TW-14.jpg', 'TW-15.jpg', 'TW-16.jpg']",8,33,24.4
1953,TW-14.jpg,countries,TW,TW,1,"['ANONYMOUS-105.jpg', 'ANONYMOUS-112.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-118.jpg', 'ANONYMOUS-119.jpg', 'ANONYMOUS-122.jpg', 'ANONYMOUS-126.jpg', 'ANONYMOUS-127.jpg', 'ANONYMOUS-13.jpg', 'ANONYMOUS-139.jpg', 'ANONYMOUS-140.jpg', 'ANONYMOUS-150.jpg', 'ANONYMOUS-152.jpg', 'ANONYMOUS-156.jpg', 'ANONYMOUS-158.jpg']",15,2,"['ANONYMOUS-1.jpg', 'ANONYMOUS-109.jpg', 'ANONYMOUS-11.jpg', 'ANONYMOUS-110.jpg', 'ANONYMOUS-111.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-114.jpg', 'ANONYMOUS-115.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-136.jpg']",10,"['TW-0.jpg', 'TW-1.jpg', 'TW-10.jpg', 'TW-11.jpg', 'TW-12.jpg', 'TW-13.jpg', 'TW-15.jpg', 'TW-16.jpg']",8,32,24.4
1954,TW-15.jpg,countries,TW,TW,6,"['ANONYMOUS-1.jpg', 'ANONYMOUS-101.jpg', 'ANONYMOUS-107.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-120.jpg', 'ANONYMOUS-121.jpg', 'ANONYMOUS-141.jpg', 'ANONYMOUS-143.jpg', 'ANONYMOUS-144.jpg', 'ANONYMOUS-155.jpg', 'ANONYMOUS-157.jpg', 'ANONYMOUS-161.jpg', 'ANONYMOUS-172.jpg', 'ANONYMOUS-178.jpg', 'ANONYMOUS-185.jpg']",15,2,"['ANONYMOUS-1.jpg', 'ANONYMOUS-109.jpg', 'ANONYMOUS-11.jpg', 'ANONYMOUS-110.jpg', 'ANONYMOUS-111.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-114.jpg', 'ANONYMOUS-115.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-136.jpg']",10,"['TW-0.jpg', 'TW-1.jpg', 'TW-10.jpg', 'TW-11.jpg', 'TW-12.jpg', 'TW-13.jpg', 'TW-14.jpg', 'TW-16.jpg']",8,31,24.4
1955,TW-16.jpg,countries,TW,TW,0,"['ANONYMOUS-11.jpg', 'ANONYMOUS-114.jpg', 'ANONYMOUS-117.jpg', 'ANONYMOUS-131.jpg', 'ANONYMOUS-134.jpg', 'ANONYMOUS-135.jpg', 'ANONYMOUS-159.jpg', 'ANONYMOUS-169.jpg', 'ANONYMOUS-180.jpg', 'ANONYMOUS-190.jpg', 'ANONYMOUS-192.jpg', 'ANONYMOUS-193.jpg', 'ANONYMOUS-194.jpg', 'ANONYMOUS-198.jpg', 'ANONYMOUS-20.jpg']",15,5,"['ANONYMOUS-102.jpg', 'ANONYMOUS-117.jpg', 'ANONYMOUS-120.jpg', 'ANONYMOUS-128.jpg', 'ANONYMOUS-130.jpg', 'ANONYMOUS-132.jpg', 'ANONYMOUS-133.jpg', 'ANONYMOUS-134.jpg', 'ANONYMOUS-135.jpg', 'ANONYMOUS-142.jpg']",10,"['TW-0.jpg', 'TW-1.jpg', 'TW-10.jpg', 'TW-11.jpg', 'TW-12.jpg', 'TW-13.jpg', 'TW-14.jpg', 'TW-15.jpg']",8,30,24.4
1956,TW-17.jpg,countries,TW,TW,1,"['ANONYMOUS-105.jpg', 'ANONYMOUS-112.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-118.jpg', 'ANONYMOUS-119.jpg', 'ANONYMOUS-122.jpg', 'ANONYMOUS-126.jpg', 'ANONYMOUS-127.jpg', 'ANONYMOUS-13.jpg', 'ANONYMOUS-139.jpg', 'ANONYMOUS-140.jpg', 'ANONYMOUS-150.jpg', 'ANONYMOUS-152.jpg', 'ANONYMOUS-156.jpg', 'ANONYMOUS-158.jpg']",15,2,"['ANONYMOUS-1.jpg', 'ANONYMOUS-109.jpg', 'ANONYMOUS-11.jpg', 'ANONYMOUS-110.jpg', 'ANONYMOUS-111.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-114.jpg', 'ANONYMOUS-115.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-136.jpg']",10,"['TW-0.jpg', 'TW-1.jpg', 'TW-10.jpg', 'TW-11.jpg', 'TW-12.jpg', 'TW-13.jpg', 'TW-14.jpg', 'TW-15.jpg']",8,32,24.4
1957,TW-18.jpg,countries,TW,TW,4,"['ANONYMOUS-104.jpg', 'ANONYMOUS-108.jpg', 'ANONYMOUS-116.jpg', 'ANONYMOUS-123.jpg', 'ANONYMOUS-146.jpg', 'ANONYMOUS-15.jpg', 'ANONYMOUS-163.jpg', 'ANONYMOUS-181.jpg', 'ANONYMOUS-189.jpg', 'ANONYMOUS-19.jpg', 'ANONYMOUS-214.jpg', 'ANONYMOUS-215.jpg', 'ANONYMOUS-219.jpg', 'ANONYMOUS-221.jpg', 'ANONYMOUS-242.jpg']",15,1,"['ANONYMOUS-10.jpg', 'ANONYMOUS-104.jpg', 'ANONYMOUS-116.jpg', 'ANONYMOUS-119.jpg', 'ANONYMOUS-126.jpg', 'ANONYMOUS-13.jpg', 'ANONYMOUS-131.jpg', 'ANONYMOUS-141.jpg', 'ANONYMOUS-205.jpg', 'ANONYMOUS-206.jpg']",10,"['TW-0.jpg', 'TW-1.jpg', 'TW-10.jpg', 'TW-11.jpg', 'TW-12.jpg', 'TW-13.jpg', 'TW-14.jpg', 'TW-15.jpg']",8,31,24.4
1958,TW-19.jpg,countries,TW,TW,6,"['ANONYMOUS-1.jpg', 'ANONYMOUS-101.jpg', 'ANONYMOUS-107.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-120.jpg', 'ANONYMOUS-121.jpg', 'ANONYMOUS-141.jpg', 'ANONYMOUS-143.jpg', 'ANONYMOUS-144.jpg', 'ANONYMOUS-155.jpg', 'ANONYMOUS-157.jpg', 'ANONYMOUS-161.jpg', 'ANONYMOUS-172.jpg', 'ANONYMOUS-178.jpg', 'ANONYMOUS-185.jpg']",15,5,"['ANONYMOUS-102.jpg', 'ANONYMOUS-117.jpg', 'ANONYMOUS-120.jpg', 'ANONYMOUS-128.jpg', 'ANONYMOUS-130.jpg', 'ANONYMOUS-132.jpg', 'ANONYMOUS-133.jpg', 'ANONYMOUS-134.jpg', 'ANONYMOUS-135.jpg', 'ANONYMOUS-142.jpg']",10,"['TW-0.jpg', 'TW-1.jpg', 'TW-10.jpg', 'TW-11.jpg', 'TW-12.jpg', 'TW-13.jpg', 'TW-14.jpg', 'TW-15.jpg']",8,32,24.4
1959,TW-2.jpg,countries,TW,TW,9,"['ANONYMOUS-10.jpg', 'ANONYMOUS-110.jpg', 'ANONYMOUS-111.jpg', 'ANONYMOUS-128.jpg', 'ANONYMOUS-130.jpg', 'ANONYMOUS-133.jpg', 'ANONYMOUS-136.jpg', 'ANONYMOUS-14.jpg', 'ANONYMOUS-142.jpg', 'ANONYMOUS-148.jpg', 'ANONYMOUS-16.jpg', 'ANONYMOUS-162.jpg', 'ANONYMOUS-167.jpg', 'ANONYMOUS-168.jpg', 'ANONYMOUS-17.jpg']",15,4,"['ANONYMOUS-105.jpg', 'ANONYMOUS-107.jpg', 'ANONYMOUS-112.jpg', 'ANONYMOUS-122.jpg', 'ANONYMOUS-125.jpg', 'ANONYMOUS-139.jpg', 'ANONYMOUS-148.jpg', 'ANONYMOUS-158.jpg', 'ANONYMOUS-176.jpg', 'ANONYMOUS-179.jpg']",10,"['TW-0.jpg', 'TW-1.jpg', 'TW-10.jpg', 'TW-11.jpg', 'TW-12.jpg', 'TW-13.jpg', 'TW-14.jpg', 'TW-15.jpg']",8,32,24.4
1960,TW-20.jpg,countries,TW,TW,8,"['ANONYMOUS-106.jpg', 'ANONYMOUS-124.jpg', 'ANONYMOUS-149.jpg', 'ANONYMOUS-165.jpg', 'ANONYMOUS-174.jpg', 'ANONYMOUS-191.jpg', 'ANONYMOUS-201.jpg', 'ANONYMOUS-222.jpg', 'ANONYMOUS-227.jpg', 'ANONYMOUS-228.jpg', 'ANONYMOUS-331.jpg', 'ANONYMOUS-353.jpg', 'ANONYMOUS-356.jpg', 'ANONYMOUS-360.jpg', 'ANONYMOUS-38.jpg']",15,2,"['ANONYMOUS-1.jpg', 'ANONYMOUS-109.jpg', 'ANONYMOUS-11.jpg', 'ANONYMOUS-110.jpg', 'ANONYMOUS-111.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-114.jpg', 'ANONYMOUS-115.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-136.jpg']",10,"['TW-0.jpg', 'TW-1.jpg', 'TW-10.jpg', 'TW-11.jpg', 'TW-12.jpg', 'TW-13.jpg', 'TW-14.jpg', 'TW-15.jpg']",8,33,24.4
1961,TW-21.jpg,countries,TW,TW,6,"['ANONYMOUS-1.jpg', 'ANONYMOUS-101.jpg', 'ANONYMOUS-107.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-120.jpg', 'ANONYMOUS-121.jpg', 'ANONYMOUS-141.jpg', 'ANONYMOUS-143.jpg', 'ANONYMOUS-144.jpg', 'ANONYMOUS-155.jpg', 'ANONYMOUS-157.jpg', 'ANONYMOUS-161.jpg', 'ANONYMOUS-172.jpg', 'ANONYMOUS-178.jpg', 'ANONYMOUS-185.jpg']",15,3,"['ANONYMOUS-123.jpg', 'ANONYMOUS-127.jpg', 'ANONYMOUS-129.jpg', 'ANONYMOUS-138.jpg', 'ANONYMOUS-147.jpg', 'ANONYMOUS-168.jpg', 'ANONYMOUS-169.jpg', 'ANONYMOUS-170.jpg', 'ANONYMOUS-174.jpg', 'ANONYMOUS-185.jpg']",10,"['TW-0.jpg', 'TW-1.jpg', 'TW-10.jpg', 'TW-11.jpg', 'TW-12.jpg', 'TW-13.jpg', 'TW-14.jpg', 'TW-15.jpg']",8,32,24.4
1962,TW-22.jpg,countries,TW,TW,6,"['ANONYMOUS-1.jpg', 'ANONYMOUS-101.jpg', 'ANONYMOUS-107.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-120.jpg', 'ANONYMOUS-121.jpg', 'ANONYMOUS-141.jpg', 'ANONYMOUS-143.jpg', 'ANONYMOUS-144.jpg', 'ANONYMOUS-155.jpg', 'ANONYMOUS-157.jpg', 'ANONYMOUS-161.jpg', 'ANONYMOUS-172.jpg', 'ANONYMOUS-178.jpg', 'ANONYMOUS-185.jpg']",15,2,"['ANONYMOUS-1.jpg', 'ANONYMOUS-109.jpg', 'ANONYMOUS-11.jpg', 'ANONYMOUS-110.jpg', 'ANONYMOUS-111.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-114.jpg', 'ANONYMOUS-115.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-136.jpg']",10,"['TW-0.jpg', 'TW-1.jpg', 'TW-10.jpg', 'TW-11.jpg', 'TW-12.jpg', 'TW-13.jpg', 'TW-14.jpg', 'TW-15.jpg']",8,31,24.4
1963,TW-23.jpg,countries,TW,TW,0,"['ANONYMOUS-11.jpg', 'ANONYMOUS-114.jpg', 'ANONYMOUS-117.jpg', 'ANONYMOUS-131.jpg', 'ANONYMOUS-134.jpg', 'ANONYMOUS-135.jpg', 'ANONYMOUS-159.jpg', 'ANONYMOUS-169.jpg', 'ANONYMOUS-180.jpg', 'ANONYMOUS-190.jpg', 'ANONYMOUS-192.jpg', 'ANONYMOUS-193.jpg', 'ANONYMOUS-194.jpg', 'ANONYMOUS-198.jpg', 'ANONYMOUS-20.jpg']",15,5,"['ANONYMOUS-102.jpg', 'ANONYMOUS-117.jpg', 'ANONYMOUS-120.jpg', 'ANONYMOUS-128.jpg', 'ANONYMOUS-130.jpg', 'ANONYMOUS-132.jpg', 'ANONYMOUS-133.jpg', 'ANONYMOUS-134.jpg', 'ANONYMOUS-135.jpg', 'ANONYMOUS-142.jpg']",10,"['TW-0.jpg', 'TW-1.jpg', 'TW-10.jpg', 'TW-11.jpg', 'TW-12.jpg', 'TW-13.jpg', 'TW-14.jpg', 'TW-15.jpg']",8,30,24.4
1964,TW-24.jpg,countries,TW,TW,9,"['ANONYMOUS-10.jpg', 'ANONYMOUS-110.jpg', 'ANONYMOUS-111.jpg', 'ANONYMOUS-128.jpg', 'ANONYMOUS-130.jpg', 'ANONYMOUS-133.jpg', 'ANONYMOUS-136.jpg', 'ANONYMOUS-14.jpg', 'ANONYMOUS-142.jpg', 'ANONYMOUS-148.jpg', 'ANONYMOUS-16.jpg', 'ANONYMOUS-162.jpg', 'ANONYMOUS-167.jpg', 'ANONYMOUS-168.jpg', 'ANONYMOUS-17.jpg']",15,1,"['ANONYMOUS-10.jpg', 'ANONYMOUS-104.jpg', 'ANONYMOUS-116.jpg', 'ANONYMOUS-119.jpg', 'ANONYMOUS-126.jpg', 'ANONYMOUS-13.jpg', 'ANONYMOUS-131.jpg', 'ANONYMOUS-141.jpg', 'ANONYMOUS-205.jpg', 'ANONYMOUS-206.jpg']",10,"['TW-0.jpg', 'TW-1.jpg', 'TW-10.jpg', 'TW-11.jpg', 'TW-12.jpg', 'TW-13.jpg', 'TW-14.jpg', 'TW-15.jpg']",8,32,24.4
